product_id,order_id,quantity,expiration_date,unit_price
30,07d330db-44d1-4217-b655-5b853bc7a9db,71,2025-03-17,49.11
11,07d330db-44d1-4217-b655-5b853bc7a9db,69,2025-08-07,56.99
10,07d330db-44d1-4217-b655-5b853bc7a9db,91,2025-07-06,72.45
14,07d330db-44d1-4217-b655-5b853bc7a9db,16,2025-03-11,80.76
21,5c450d61-8714-495a-b1c4-5af10b35f61d,38,2024-11-18,28.91
13,5c450d61-8714-495a-b1c4-5af10b35f61d,86,2024-12-07,29.54
28,5c450d61-8714-495a-b1c4-5af10b35f61d,41,2025-07-20,39.33
1,5c450d61-8714-495a-b1c4-5af10b35f61d,77,2025-04-30,85.67
28,5c450d61-8714-495a-b1c4-5af10b35f61d,49,2024-09-27,91.13
15,f7e53ea5-e9e5-44a0-8adc-306529aca350,41,2024-05-20,26.84
31,f7e53ea5-e9e5-44a0-8adc-306529aca350,7,2024-09-20,52.59
8,f7e53ea5-e9e5-44a0-8adc-306529aca350,51,2024-06-17,40.58
5,f7e53ea5-e9e5-44a0-8adc-306529aca350,86,2024-06-01,12.18
12,f7e53ea5-e9e5-44a0-8adc-306529aca350,55,2024-10-23,86.76
33,a3b1ef2d-2f37-408c-a5e5-6eb512c25d24,35,2025-01-05,61.2
17,a3b1ef2d-2f37-408c-a5e5-6eb512c25d24,49,2024-11-26,21.74
4,a3b1ef2d-2f37-408c-a5e5-6eb512c25d24,79,2024-09-24,23.32
1,a3b1ef2d-2f37-408c-a5e5-6eb512c25d24,67,2024-12-03,2.46
13,a3b1ef2d-2f37-408c-a5e5-6eb512c25d24,53,2024-08-07,52.37
8,714fdb44-4979-446e-bc6f-f90c76904126,55,2025-09-22,63.19
4,714fdb44-4979-446e-bc6f-f90c76904126,37,2025-07-12,46.48
27,714fdb44-4979-446e-bc6f-f90c76904126,96,2025-07-02,77.6
29,714fdb44-4979-446e-bc6f-f90c76904126,20,2025-03-09,41.47
25,714fdb44-4979-446e-bc6f-f90c76904126,82,2025-06-24,37.9
22,c71899d9-dbbd-41fa-9540-4b954efb210f,78,2025-02-02,51.27
1,c71899d9-dbbd-41fa-9540-4b954efb210f,34,2025-09-26,27.42
10,c71899d9-dbbd-41fa-9540-4b954efb210f,13,2025-09-25,7.76
26,c71899d9-dbbd-41fa-9540-4b954efb210f,42,2025-01-24,93.19
15,c71899d9-dbbd-41fa-9540-4b954efb210f,45,2025-06-23,2.18
21,5da76da8-93d8-419a-b66b-4e78e3335073,60,2025-12-22,3.21
32,5da76da8-93d8-419a-b66b-4e78e3335073,52,2025-12-28,88.77
6,5da76da8-93d8-419a-b66b-4e78e3335073,12,2025-10-06,82.17
19,5da76da8-93d8-419a-b66b-4e78e3335073,35,2025-09-01,52.02
12,5da76da8-93d8-419a-b66b-4e78e3335073,26,2025-02-21,97.92
13,9918995b-4082-4485-9b1e-290c4dffb267,86,2025-11-15,0.71
22,9918995b-4082-4485-9b1e-290c4dffb267,3,2025-05-04,57.92
10,9918995b-4082-4485-9b1e-290c4dffb267,45,2025-05-18,7.36
2,9918995b-4082-4485-9b1e-290c4dffb267,87,2025-07-12,44.88
9,9918995b-4082-4485-9b1e-290c4dffb267,39,2025-09-13,39.34
11,33de5128-5bed-4719-bf29-72d6792641b5,47,2025-03-10,37.07
6,33de5128-5bed-4719-bf29-72d6792641b5,78,2024-11-29,1.37
31,33de5128-5bed-4719-bf29-72d6792641b5,64,2024-11-24,2.11
5,33de5128-5bed-4719-bf29-72d6792641b5,71,2024-07-12,44.61
30,33de5128-5bed-4719-bf29-72d6792641b5,82,2025-04-02,16.67
24,9342548f-400e-4780-a52d-e47ed3eb9a1d,44,2025-09-23,50.04
22,9342548f-400e-4780-a52d-e47ed3eb9a1d,100,2025-01-06,5.94
22,9342548f-400e-4780-a52d-e47ed3eb9a1d,29,2025-07-29,97.22
12,9342548f-400e-4780-a52d-e47ed3eb9a1d,100,2025-09-02,57.96
16,9342548f-400e-4780-a52d-e47ed3eb9a1d,72,2024-12-27,75.88
33,6e2f5c06-e218-4bec-87c8-12ac76921858,58,2025-08-12,63.81
5,6e2f5c06-e218-4bec-87c8-12ac76921858,93,2025-12-11,5.9
29,6e2f5c06-e218-4bec-87c8-12ac76921858,72,2025-12-26,55.38
31,6e2f5c06-e218-4bec-87c8-12ac76921858,86,2025-05-23,55.66
8,6e2f5c06-e218-4bec-87c8-12ac76921858,65,2025-10-10,15.68
9,49ada314-6d6d-45ad-84ae-2c4a5c81fb6f,55,2025-08-21,43.36
13,49ada314-6d6d-45ad-84ae-2c4a5c81fb6f,1,2024-10-24,39.25
24,49ada314-6d6d-45ad-84ae-2c4a5c81fb6f,18,2025-01-28,70.13
18,49ada314-6d6d-45ad-84ae-2c4a5c81fb6f,99,2024-10-07,8.07
26,49ada314-6d6d-45ad-84ae-2c4a5c81fb6f,89,2025-01-05,82.26
27,251ed530-f8c7-4981-8fdf-2a2f121b1760,61,2025-04-28,16.68
6,251ed530-f8c7-4981-8fdf-2a2f121b1760,95,2025-01-13,20.22
13,251ed530-f8c7-4981-8fdf-2a2f121b1760,41,2024-08-23,28.5
11,251ed530-f8c7-4981-8fdf-2a2f121b1760,96,2024-06-09,8.53
29,251ed530-f8c7-4981-8fdf-2a2f121b1760,90,2024-10-31,37.21
28,0c5028ad-5371-4f67-9ea4-744b38b77de8,78,2025-03-06,20.73
30,0c5028ad-5371-4f67-9ea4-744b38b77de8,61,2025-05-01,73.26
9,0c5028ad-5371-4f67-9ea4-744b38b77de8,25,2025-05-08,32.51
33,0c5028ad-5371-4f67-9ea4-744b38b77de8,79,2024-11-08,44.18
5,0c5028ad-5371-4f67-9ea4-744b38b77de8,49,2025-05-29,48.32
30,d87a519a-542f-4e6d-9831-9f501867fe53,87,2025-03-27,8.85
25,d87a519a-542f-4e6d-9831-9f501867fe53,22,2025-02-06,93.63
5,d87a519a-542f-4e6d-9831-9f501867fe53,45,2025-11-08,22.67
20,d87a519a-542f-4e6d-9831-9f501867fe53,85,2025-07-16,93.53
7,d87a519a-542f-4e6d-9831-9f501867fe53,77,2025-07-08,53.49
31,ab4d98f9-cacb-41aa-879d-bf0e602d27c0,54,2025-01-01,85.18
27,ab4d98f9-cacb-41aa-879d-bf0e602d27c0,21,2025-01-30,68.3
29,ab4d98f9-cacb-41aa-879d-bf0e602d27c0,10,2025-03-16,91.64
2,ab4d98f9-cacb-41aa-879d-bf0e602d27c0,92,2024-10-06,99.24
26,ab4d98f9-cacb-41aa-879d-bf0e602d27c0,98,2025-01-21,46.62
31,3ab5292b-29dd-48d2-bd36-ceeab96a969d,71,2025-08-17,35.35
15,3ab5292b-29dd-48d2-bd36-ceeab96a969d,81,2025-06-13,41.62
8,3ab5292b-29dd-48d2-bd36-ceeab96a969d,20,2025-05-09,85.52
9,3ab5292b-29dd-48d2-bd36-ceeab96a969d,85,2025-04-14,84.19
11,3ab5292b-29dd-48d2-bd36-ceeab96a969d,83,2024-11-24,48.3
5,c49a3135-c891-4a56-b365-63144ce71fac,73,2024-12-13,45.33
33,c49a3135-c891-4a56-b365-63144ce71fac,38,2025-01-24,94.75
11,c49a3135-c891-4a56-b365-63144ce71fac,96,2025-02-21,10.65
24,c49a3135-c891-4a56-b365-63144ce71fac,40,2024-09-15,39.48
1,c49a3135-c891-4a56-b365-63144ce71fac,10,2024-08-25,39.99
31,849335ca-d0a3-4012-b5b6-54322ecd94ba,72,2025-08-08,17.29
22,849335ca-d0a3-4012-b5b6-54322ecd94ba,100,2026-01-01,71.4
24,849335ca-d0a3-4012-b5b6-54322ecd94ba,14,2025-12-21,70.33
12,849335ca-d0a3-4012-b5b6-54322ecd94ba,36,2025-07-10,29.54
5,849335ca-d0a3-4012-b5b6-54322ecd94ba,93,2025-09-19,39.78
2,d90c8013-d6de-4104-9a9c-07b7563f9a13,24,2025-03-25,77.17
7,d90c8013-d6de-4104-9a9c-07b7563f9a13,22,2025-07-01,48.82
10,d90c8013-d6de-4104-9a9c-07b7563f9a13,63,2025-09-29,37.09
21,d90c8013-d6de-4104-9a9c-07b7563f9a13,14,2025-08-23,32.54
9,d90c8013-d6de-4104-9a9c-07b7563f9a13,69,2025-05-08,27.03
19,34ee9ebc-d9aa-4a6f-a28a-24d55592bf28,68,2025-01-25,41.9
30,34ee9ebc-d9aa-4a6f-a28a-24d55592bf28,67,2025-02-20,15.44
16,34ee9ebc-d9aa-4a6f-a28a-24d55592bf28,91,2024-09-04,6.38
27,34ee9ebc-d9aa-4a6f-a28a-24d55592bf28,92,2025-06-30,42.5
12,34ee9ebc-d9aa-4a6f-a28a-24d55592bf28,71,2025-06-17,42.59
27,11f50eb9-e758-4e77-a122-b08c1a3365ed,58,2025-02-14,51.94
26,11f50eb9-e758-4e77-a122-b08c1a3365ed,95,2024-11-30,7.8
12,11f50eb9-e758-4e77-a122-b08c1a3365ed,79,2025-01-12,85.07
10,11f50eb9-e758-4e77-a122-b08c1a3365ed,18,2025-01-07,90.3
16,11f50eb9-e758-4e77-a122-b08c1a3365ed,45,2024-09-16,16.55
28,cf33e03d-ffb2-4185-8a61-06a8a70050d0,89,2024-09-13,30.62
2,cf33e03d-ffb2-4185-8a61-06a8a70050d0,99,2025-03-20,96.48
19,cf33e03d-ffb2-4185-8a61-06a8a70050d0,57,2025-03-30,40.37
3,cf33e03d-ffb2-4185-8a61-06a8a70050d0,84,2024-07-14,4.41
32,cf33e03d-ffb2-4185-8a61-06a8a70050d0,19,2024-08-19,59.28
32,a96b2153-ce07-4180-b9a1-e59a9ee5016f,71,2025-02-27,9.33
15,a96b2153-ce07-4180-b9a1-e59a9ee5016f,6,2025-05-25,98.36
31,a96b2153-ce07-4180-b9a1-e59a9ee5016f,98,2025-08-18,43.66
22,a96b2153-ce07-4180-b9a1-e59a9ee5016f,12,2025-01-11,48.36
18,a96b2153-ce07-4180-b9a1-e59a9ee5016f,43,2025-03-05,52.31
26,b3a9e6df-7d0c-4881-8cc8-06d2f886db49,51,2024-12-29,75.92
22,b3a9e6df-7d0c-4881-8cc8-06d2f886db49,43,2024-06-29,25.56
23,b3a9e6df-7d0c-4881-8cc8-06d2f886db49,1,2024-07-28,22.84
9,b3a9e6df-7d0c-4881-8cc8-06d2f886db49,12,2024-08-02,13.82
12,b3a9e6df-7d0c-4881-8cc8-06d2f886db49,51,2025-01-28,52.67
8,de4268f8-64ec-4b3c-ba84-fd0caa820324,39,2024-11-28,86.81
17,de4268f8-64ec-4b3c-ba84-fd0caa820324,38,2025-05-26,30.19
2,de4268f8-64ec-4b3c-ba84-fd0caa820324,60,2025-01-20,81.65
18,de4268f8-64ec-4b3c-ba84-fd0caa820324,24,2025-05-28,20.02
16,de4268f8-64ec-4b3c-ba84-fd0caa820324,64,2025-07-01,33.73
6,316528c4-d77b-47d1-a645-824cf82ca5ac,85,2025-12-17,50.42
1,316528c4-d77b-47d1-a645-824cf82ca5ac,59,2025-05-01,33.65
17,316528c4-d77b-47d1-a645-824cf82ca5ac,66,2025-04-13,83.64
1,316528c4-d77b-47d1-a645-824cf82ca5ac,57,2025-04-04,22.43
11,316528c4-d77b-47d1-a645-824cf82ca5ac,97,2026-02-01,40.85
24,5ceef1ba-1c28-4ac6-8bb8-554577f50ed1,87,2024-11-03,2.57
2,5ceef1ba-1c28-4ac6-8bb8-554577f50ed1,6,2024-08-23,43.61
16,5ceef1ba-1c28-4ac6-8bb8-554577f50ed1,75,2024-10-12,71.76
8,5ceef1ba-1c28-4ac6-8bb8-554577f50ed1,71,2025-03-11,84.24
3,5ceef1ba-1c28-4ac6-8bb8-554577f50ed1,2,2024-08-15,30.15
10,0eb34dc3-7d7b-4e3b-a99b-0ec8a865bf17,52,2025-07-06,29.67
27,0eb34dc3-7d7b-4e3b-a99b-0ec8a865bf17,90,2025-08-06,71.59
3,0eb34dc3-7d7b-4e3b-a99b-0ec8a865bf17,80,2025-10-01,78.29
25,0eb34dc3-7d7b-4e3b-a99b-0ec8a865bf17,54,2025-08-03,83.73
19,0eb34dc3-7d7b-4e3b-a99b-0ec8a865bf17,51,2025-07-05,6.52
30,80a3bba1-9727-4b68-9ec6-dd89f8d708c7,96,2025-04-25,36.38
3,80a3bba1-9727-4b68-9ec6-dd89f8d708c7,8,2025-04-06,61.62
9,80a3bba1-9727-4b68-9ec6-dd89f8d708c7,64,2025-03-20,56.29
32,80a3bba1-9727-4b68-9ec6-dd89f8d708c7,31,2025-04-02,35.41
10,80a3bba1-9727-4b68-9ec6-dd89f8d708c7,80,2025-09-21,61.11
11,e119f1db-a45b-4acd-81a3-6c54dbf0dc84,20,2025-10-01,7.68
1,e119f1db-a45b-4acd-81a3-6c54dbf0dc84,84,2025-04-22,96.65
7,e119f1db-a45b-4acd-81a3-6c54dbf0dc84,29,2025-11-19,98.7
20,e119f1db-a45b-4acd-81a3-6c54dbf0dc84,67,2025-11-24,22.1
22,e119f1db-a45b-4acd-81a3-6c54dbf0dc84,18,2025-08-25,24.13
23,739539ba-4401-4dcd-b96c-1eb5ee87693a,41,2025-01-14,94.19
16,739539ba-4401-4dcd-b96c-1eb5ee87693a,77,2024-11-29,22.42
26,739539ba-4401-4dcd-b96c-1eb5ee87693a,24,2024-09-04,96.41
28,739539ba-4401-4dcd-b96c-1eb5ee87693a,14,2025-01-28,45.15
25,739539ba-4401-4dcd-b96c-1eb5ee87693a,74,2025-04-20,34.64
22,9fb1c17f-11c3-4a87-976e-276bee34417d,43,2025-07-31,50.71
6,9fb1c17f-11c3-4a87-976e-276bee34417d,97,2025-12-31,46.59
31,9fb1c17f-11c3-4a87-976e-276bee34417d,21,2025-08-11,58.05
9,9fb1c17f-11c3-4a87-976e-276bee34417d,91,2025-05-05,15.94
31,9fb1c17f-11c3-4a87-976e-276bee34417d,94,2026-03-02,81.98
7,50005d20-71b5-459a-97f2-069982ecbc22,51,2024-08-05,88.32
15,50005d20-71b5-459a-97f2-069982ecbc22,45,2024-09-16,82.7
31,50005d20-71b5-459a-97f2-069982ecbc22,10,2024-12-30,24.63
17,50005d20-71b5-459a-97f2-069982ecbc22,23,2024-09-05,78.57
32,50005d20-71b5-459a-97f2-069982ecbc22,17,2025-04-07,37.24
13,8d00b6c6-d2dc-446d-95f8-72668d29d4e6,37,2025-09-02,42.78
29,8d00b6c6-d2dc-446d-95f8-72668d29d4e6,85,2026-02-26,48.65
1,8d00b6c6-d2dc-446d-95f8-72668d29d4e6,61,2025-09-02,85.74
12,8d00b6c6-d2dc-446d-95f8-72668d29d4e6,23,2025-07-21,56.85
7,8d00b6c6-d2dc-446d-95f8-72668d29d4e6,61,2025-10-19,78.01
19,cf6e73ab-2383-42b4-834c-d971932e0334,14,2024-11-30,14.81
27,cf6e73ab-2383-42b4-834c-d971932e0334,87,2024-12-24,58.93
24,cf6e73ab-2383-42b4-834c-d971932e0334,79,2024-06-05,49.99
4,cf6e73ab-2383-42b4-834c-d971932e0334,51,2024-10-30,6.11
14,cf6e73ab-2383-42b4-834c-d971932e0334,29,2024-07-26,60.32
8,a59f5c3e-ec16-4cc3-883b-42ed0aaf9f1a,75,2025-06-26,51.43
25,a59f5c3e-ec16-4cc3-883b-42ed0aaf9f1a,51,2025-03-02,63.46
28,a59f5c3e-ec16-4cc3-883b-42ed0aaf9f1a,62,2025-04-03,13.0
8,a59f5c3e-ec16-4cc3-883b-42ed0aaf9f1a,56,2025-04-01,80.47
3,a59f5c3e-ec16-4cc3-883b-42ed0aaf9f1a,1,2025-04-12,98.22
2,479d1cdc-b723-49f2-95de-664bc4708182,3,2025-04-21,51.51
16,479d1cdc-b723-49f2-95de-664bc4708182,13,2025-03-30,60.3
22,479d1cdc-b723-49f2-95de-664bc4708182,75,2025-09-03,38.98
17,479d1cdc-b723-49f2-95de-664bc4708182,21,2025-09-05,99.71
22,479d1cdc-b723-49f2-95de-664bc4708182,59,2025-02-02,74.59
28,69398bc9-7495-4f22-a231-b0c8c1b80630,99,2025-05-06,1.98
18,69398bc9-7495-4f22-a231-b0c8c1b80630,52,2024-10-04,74.1
13,69398bc9-7495-4f22-a231-b0c8c1b80630,43,2025-06-02,99.46
22,69398bc9-7495-4f22-a231-b0c8c1b80630,10,2025-03-09,22.45
16,69398bc9-7495-4f22-a231-b0c8c1b80630,43,2024-12-13,44.18
26,1a7ea45d-2753-444a-952e-7b1b930c70e6,99,2024-12-16,71.34
33,1a7ea45d-2753-444a-952e-7b1b930c70e6,44,2025-02-13,2.21
23,1a7ea45d-2753-444a-952e-7b1b930c70e6,32,2024-08-30,17.79
17,1a7ea45d-2753-444a-952e-7b1b930c70e6,79,2025-04-16,18.18
23,1a7ea45d-2753-444a-952e-7b1b930c70e6,99,2024-11-20,75.68
1,80ae3968-e8df-43df-aef8-9d964d339aea,56,2024-06-16,28.57
31,80ae3968-e8df-43df-aef8-9d964d339aea,37,2024-06-30,95.86
2,80ae3968-e8df-43df-aef8-9d964d339aea,60,2025-01-05,93.27
5,80ae3968-e8df-43df-aef8-9d964d339aea,1,2024-12-16,34.37
2,80ae3968-e8df-43df-aef8-9d964d339aea,44,2024-11-20,52.36
8,ce120d1b-b522-47b5-8571-052a06e4d2d6,16,2025-02-22,7.25
2,ce120d1b-b522-47b5-8571-052a06e4d2d6,11,2024-12-03,86.53
11,ce120d1b-b522-47b5-8571-052a06e4d2d6,43,2025-01-13,25.96
12,ce120d1b-b522-47b5-8571-052a06e4d2d6,80,2024-11-22,88.82
32,ce120d1b-b522-47b5-8571-052a06e4d2d6,4,2024-12-22,34.06
24,f3751046-ca54-4b45-aa35-e031fbec2f8b,49,2024-10-23,25.55
25,f3751046-ca54-4b45-aa35-e031fbec2f8b,74,2025-04-17,31.85
20,f3751046-ca54-4b45-aa35-e031fbec2f8b,34,2024-10-24,76.97
28,f3751046-ca54-4b45-aa35-e031fbec2f8b,28,2024-09-07,39.5
3,f3751046-ca54-4b45-aa35-e031fbec2f8b,67,2025-04-20,6.77
23,4374efb9-dd79-473c-ad3a-d7f0ecb1ab24,5,2025-05-26,8.33
3,4374efb9-dd79-473c-ad3a-d7f0ecb1ab24,52,2025-12-01,78.15
6,4374efb9-dd79-473c-ad3a-d7f0ecb1ab24,13,2025-12-23,34.57
29,4374efb9-dd79-473c-ad3a-d7f0ecb1ab24,88,2025-06-16,4.02
15,4374efb9-dd79-473c-ad3a-d7f0ecb1ab24,56,2025-11-16,32.1
3,77743bdf-186c-4e00-9f8a-c5eeae094f2c,83,2025-05-10,90.97
8,77743bdf-186c-4e00-9f8a-c5eeae094f2c,95,2025-10-13,52.77
28,77743bdf-186c-4e00-9f8a-c5eeae094f2c,34,2025-07-31,53.26
4,77743bdf-186c-4e00-9f8a-c5eeae094f2c,67,2025-09-18,60.24
14,77743bdf-186c-4e00-9f8a-c5eeae094f2c,77,2025-09-19,48.8
8,1f40d3d9-7230-47d7-990f-822cab752e14,12,2024-05-04,64.33
9,1f40d3d9-7230-47d7-990f-822cab752e14,29,2024-05-23,16.31
7,1f40d3d9-7230-47d7-990f-822cab752e14,89,2025-02-11,1.22
20,1f40d3d9-7230-47d7-990f-822cab752e14,85,2024-12-20,19.01
2,1f40d3d9-7230-47d7-990f-822cab752e14,95,2025-01-05,14.81
24,71ee17b9-564b-4ef4-8260-42cdc6d78ae8,38,2025-02-08,54.76
22,71ee17b9-564b-4ef4-8260-42cdc6d78ae8,86,2024-09-03,31.54
16,71ee17b9-564b-4ef4-8260-42cdc6d78ae8,85,2025-05-28,54.18
10,71ee17b9-564b-4ef4-8260-42cdc6d78ae8,20,2024-09-25,3.47
20,71ee17b9-564b-4ef4-8260-42cdc6d78ae8,38,2025-07-14,22.56
16,ad76a7b7-c610-4668-8724-c9b9d5e7d5f7,80,2024-06-28,68.14
29,ad76a7b7-c610-4668-8724-c9b9d5e7d5f7,15,2025-01-24,41.23
7,ad76a7b7-c610-4668-8724-c9b9d5e7d5f7,8,2024-06-25,2.68
15,ad76a7b7-c610-4668-8724-c9b9d5e7d5f7,14,2024-07-17,94.87
24,ad76a7b7-c610-4668-8724-c9b9d5e7d5f7,4,2025-03-16,97.63
17,5999fffa-18ce-4f64-a0b7-a4e063e14304,84,2025-07-17,95.75
20,5999fffa-18ce-4f64-a0b7-a4e063e14304,52,2025-10-02,31.87
30,5999fffa-18ce-4f64-a0b7-a4e063e14304,51,2025-05-03,41.27
12,5999fffa-18ce-4f64-a0b7-a4e063e14304,64,2025-11-22,29.16
21,5999fffa-18ce-4f64-a0b7-a4e063e14304,4,2025-03-21,20.85
21,76914a0d-bdef-4ef1-8570-4041ed995560,60,2025-03-20,78.58
5,76914a0d-bdef-4ef1-8570-4041ed995560,59,2025-09-22,15.75
12,76914a0d-bdef-4ef1-8570-4041ed995560,20,2025-08-02,10.41
32,76914a0d-bdef-4ef1-8570-4041ed995560,43,2025-05-19,57.9
20,76914a0d-bdef-4ef1-8570-4041ed995560,100,2025-07-18,45.75
20,668591f2-f213-497d-ab52-0107491df5fa,58,2025-02-22,71.96
5,668591f2-f213-497d-ab52-0107491df5fa,40,2024-06-24,36.57
29,668591f2-f213-497d-ab52-0107491df5fa,60,2025-03-03,42.78
20,668591f2-f213-497d-ab52-0107491df5fa,53,2024-11-17,5.57
2,668591f2-f213-497d-ab52-0107491df5fa,50,2025-02-18,74.36
22,7e07ada0-8ee9-46ee-939b-b587fa28fbf5,41,2025-09-24,94.68
18,7e07ada0-8ee9-46ee-939b-b587fa28fbf5,75,2025-06-11,17.62
33,7e07ada0-8ee9-46ee-939b-b587fa28fbf5,8,2025-03-25,77.17
28,7e07ada0-8ee9-46ee-939b-b587fa28fbf5,35,2025-06-27,70.37
14,7e07ada0-8ee9-46ee-939b-b587fa28fbf5,5,2025-07-03,38.13
24,659650bc-a3d1-44c7-99b0-afc0cabb1689,27,2025-10-01,76.63
23,659650bc-a3d1-44c7-99b0-afc0cabb1689,35,2025-04-03,40.56
13,659650bc-a3d1-44c7-99b0-afc0cabb1689,31,2025-07-12,54.81
15,659650bc-a3d1-44c7-99b0-afc0cabb1689,45,2026-01-08,94.42
6,659650bc-a3d1-44c7-99b0-afc0cabb1689,30,2026-01-14,39.01
9,a42b475c-6af4-4c23-b0f7-0a95c50dae11,5,2025-04-04,54.71
19,a42b475c-6af4-4c23-b0f7-0a95c50dae11,68,2025-08-14,31.15
13,a42b475c-6af4-4c23-b0f7-0a95c50dae11,59,2025-02-27,10.93
20,a42b475c-6af4-4c23-b0f7-0a95c50dae11,51,2025-09-05,40.46
17,a42b475c-6af4-4c23-b0f7-0a95c50dae11,81,2024-10-24,82.66
27,906ffe9f-6b89-4681-b934-79d476d02f58,16,2025-05-08,1.78
1,906ffe9f-6b89-4681-b934-79d476d02f58,97,2025-07-22,49.66
6,906ffe9f-6b89-4681-b934-79d476d02f58,46,2025-09-29,1.02
16,906ffe9f-6b89-4681-b934-79d476d02f58,49,2025-10-29,80.38
31,906ffe9f-6b89-4681-b934-79d476d02f58,27,2025-08-07,6.88
9,8f4d9695-7c15-4205-bbfb-8ad30ba5d600,20,2025-05-01,89.96
18,8f4d9695-7c15-4205-bbfb-8ad30ba5d600,77,2025-04-06,46.04
8,8f4d9695-7c15-4205-bbfb-8ad30ba5d600,44,2025-03-08,32.24
7,8f4d9695-7c15-4205-bbfb-8ad30ba5d600,96,2024-09-07,77.72
12,8f4d9695-7c15-4205-bbfb-8ad30ba5d600,89,2025-03-29,58.57
23,10de4eaa-92ef-456c-a17d-38023cf4c4a6,45,2025-11-09,71.97
10,10de4eaa-92ef-456c-a17d-38023cf4c4a6,94,2025-07-17,33.81
16,10de4eaa-92ef-456c-a17d-38023cf4c4a6,92,2025-08-31,18.92
10,10de4eaa-92ef-456c-a17d-38023cf4c4a6,43,2025-06-02,42.43
17,10de4eaa-92ef-456c-a17d-38023cf4c4a6,35,2025-07-16,17.23
5,54c15178-a7c7-4fc7-8ea0-af6d895da4a1,12,2025-11-26,9.66
26,54c15178-a7c7-4fc7-8ea0-af6d895da4a1,36,2025-02-06,28.72
30,54c15178-a7c7-4fc7-8ea0-af6d895da4a1,59,2025-05-09,81.69
3,54c15178-a7c7-4fc7-8ea0-af6d895da4a1,68,2025-02-18,2.54
24,54c15178-a7c7-4fc7-8ea0-af6d895da4a1,28,2025-07-26,78.18
9,bf5823b5-6abf-4862-b70b-e5989f3671aa,2,2025-08-25,57.86
33,bf5823b5-6abf-4862-b70b-e5989f3671aa,11,2025-06-16,3.09
19,bf5823b5-6abf-4862-b70b-e5989f3671aa,60,2025-10-28,83.39
17,bf5823b5-6abf-4862-b70b-e5989f3671aa,9,2025-07-01,80.82
18,bf5823b5-6abf-4862-b70b-e5989f3671aa,96,2025-03-25,97.42
27,ea1f3260-bd9d-4bcf-8b4e-58f81c5402ff,33,2024-11-19,93.01
2,ea1f3260-bd9d-4bcf-8b4e-58f81c5402ff,38,2025-08-31,67.63
11,ea1f3260-bd9d-4bcf-8b4e-58f81c5402ff,68,2025-07-15,32.32
26,ea1f3260-bd9d-4bcf-8b4e-58f81c5402ff,52,2025-06-05,48.56
24,ea1f3260-bd9d-4bcf-8b4e-58f81c5402ff,17,2025-04-15,25.18
10,1355ad28-b589-4498-90b1-d39a2db7e85c,25,2025-10-13,68.84
30,1355ad28-b589-4498-90b1-d39a2db7e85c,44,2025-03-25,5.48
20,1355ad28-b589-4498-90b1-d39a2db7e85c,57,2026-01-02,67.79
25,1355ad28-b589-4498-90b1-d39a2db7e85c,33,2025-12-18,43.48
1,1355ad28-b589-4498-90b1-d39a2db7e85c,3,2025-02-11,48.76
33,1061fee8-9eca-46be-8dbe-a74cbd83607e,76,2025-08-07,43.13
12,1061fee8-9eca-46be-8dbe-a74cbd83607e,64,2025-04-30,39.89
18,1061fee8-9eca-46be-8dbe-a74cbd83607e,83,2025-09-08,11.8
10,1061fee8-9eca-46be-8dbe-a74cbd83607e,15,2024-12-18,60.3
12,1061fee8-9eca-46be-8dbe-a74cbd83607e,82,2025-05-15,50.96
1,af4acda2-6741-40a0-8d07-209cc4c8f43a,18,2025-06-14,86.57
28,af4acda2-6741-40a0-8d07-209cc4c8f43a,91,2025-04-17,37.43
4,af4acda2-6741-40a0-8d07-209cc4c8f43a,66,2025-07-13,1.84
18,af4acda2-6741-40a0-8d07-209cc4c8f43a,72,2024-11-06,58.61
31,af4acda2-6741-40a0-8d07-209cc4c8f43a,76,2024-12-28,71.83
29,7bdfeed8-c236-4314-8a86-c3ea33a4a676,63,2025-01-08,88.96
12,7bdfeed8-c236-4314-8a86-c3ea33a4a676,57,2024-09-10,53.16
5,7bdfeed8-c236-4314-8a86-c3ea33a4a676,59,2025-05-29,56.6
26,7bdfeed8-c236-4314-8a86-c3ea33a4a676,85,2024-09-14,38.44
5,7bdfeed8-c236-4314-8a86-c3ea33a4a676,88,2025-04-23,40.6
8,d560afd6-1f1f-43c8-a02e-f4d4e5a96371,87,2025-05-17,68.12
11,d560afd6-1f1f-43c8-a02e-f4d4e5a96371,34,2024-10-18,89.97
12,d560afd6-1f1f-43c8-a02e-f4d4e5a96371,18,2025-02-08,28.97
5,d560afd6-1f1f-43c8-a02e-f4d4e5a96371,76,2024-12-02,54.81
30,d560afd6-1f1f-43c8-a02e-f4d4e5a96371,89,2025-02-09,86.15
5,d83b2f84-7b89-4b4d-a414-d6f19df6dd6c,75,2025-05-22,16.11
11,d83b2f84-7b89-4b4d-a414-d6f19df6dd6c,9,2025-02-27,53.27
19,d83b2f84-7b89-4b4d-a414-d6f19df6dd6c,98,2025-01-27,66.81
3,d83b2f84-7b89-4b4d-a414-d6f19df6dd6c,42,2025-03-12,85.65
28,d83b2f84-7b89-4b4d-a414-d6f19df6dd6c,72,2025-12-05,86.9
17,2f335583-dd67-4a7d-841c-28b893e65af2,22,2025-02-15,23.14
