order_id,supplier_id,stock_date
29bf8b39-058e-4a6b-9fc5-1de78d189f23,48,2024-05-11
38613c2a-6976-4903-b471-b25f724576cb,32,2025-01-01
3c788dcc-eb77-494b-80dd-4da1d56d383d,41,2025-04-03
0f649e67-48f0-4159-ae5c-ff58b0f7b9ce,29,2025-03-19
cd13e7b5-db15-4421-bfa7-8ac51f3b204f,7,2024-06-06
5c845550-1d36-405b-a753-2b5cecc1767a,7,2025-03-23
fed85c2b-6b22-49c0-ab7f-a52f6520df11,16,2024-12-11
9faa494d-11c1-4ebf-9d04-626816c32788,22,2024-11-09
b312c3ab-6dc3-4a2c-9aee-1f717c708a6c,48,2024-09-09
373ce709-ecb1-4002-a468-8f1520b1665e,8,2025-03-11
124b4b68-05be-403c-bdf2-fa1841d96582,30,2024-07-08
1c1922b1-050b-475d-a604-f9d6c4dca36c,10,2024-05-04
8a2e58db-8317-4563-b177-0e06786a8800,38,2025-02-12
0a12f34b-d2b8-4895-8dc7-497d9ae3a354,9,2024-11-04
a433b3fe-4447-4cf5-8252-5c947c14ca06,30,2025-01-17
43a5f42d-9380-474d-8fe3-94f2cce6e93a,41,2024-04-28
6d571b65-ec20-472d-9c12-eaea0c7d656c,12,2025-02-27
aa910c37-c34c-41b2-88fa-b02ab4433ae5,3,2024-04-15
81ede85d-35fe-4e0a-8f73-995f04038845,11,2025-01-21
34df575c-f906-4051-8141-cb5093bcfea1,40,2025-03-18
8ee4132e-bc5a-4e70-ba5a-7df3303ffc17,10,2025-04-13
780fcb31-2c71-4c3c-af91-bef74f60b814,1,2024-11-04
9e1f8b92-4fe7-4ff2-a017-adf02fb9b966,46,2025-01-12
da013e40-711b-4a08-bfb5-354c25b91cb1,45,2025-01-28
66872746-bded-4543-a300-e6577ec384f8,8,2024-07-15
82ba5932-3806-48b1-945c-54d6802ce987,18,2024-05-06
722c62eb-d6ca-4c36-9ed1-746413b0c028,3,2024-09-09
5c1e4784-474f-4123-81f9-aa7334bd3c1d,41,2025-02-17
cf5d5f02-a45b-4b1b-a9f2-bc247afedc87,1,2024-10-10
e4ff1b7c-19ce-4684-9f73-a7963f77dafc,43,2024-08-22
d5ad54be-dd5f-40f5-89b4-157405fdf1d3,20,2025-03-08
a5a0d206-c873-4cec-866a-820bb5c5c72f,13,2025-04-08
d346d117-1d31-44aa-ae12-d5ee1142680b,49,2025-03-09
7b4b92aa-4868-4780-9911-422107f78027,46,2024-04-26
93aec3f1-cd19-400a-a0db-879a0bcef1d5,24,2025-04-08
983679e8-789c-4f54-93a6-2061de4439b7,29,2024-06-18
c0c77d94-89ee-4fd8-bbac-08144817b3ed,22,2024-12-03
44f68e80-fa38-4c7d-a3b7-30d4624fd86b,37,2024-05-28
c241e948-8a6d-4a3f-b5ba-352ac3123d4b,24,2025-01-08
c15f26d6-cd2a-4eaa-8ed6-7e008ce190e8,31,2024-10-21
1fd04aac-39b3-4a86-9a89-84719c8d0d39,4,2024-12-07
017e649c-8544-4e4c-9cfb-0bfeaee0d804,49,2024-06-29
264acabf-3c75-4e8d-bb89-55f0c8fcbb2d,49,2024-10-16
9867719e-51ce-4904-8c07-8a6cafe49364,50,2025-03-17
a29dde2f-0ebc-43cc-a0fa-ad5ac833ff8e,11,2025-03-25
890cfe34-b43d-422f-b46c-b6600301ddad,13,2024-06-08
149a3e01-a831-4325-b5d9-a4e8b132d7a0,15,2025-02-20
ad35a347-fb9f-4bf5-a76d-94b362f99f29,23,2024-10-23
98946ff6-e0f9-4c16-934f-3c40db145b5f,44,2025-04-06
c3edd26e-923b-41cd-ab43-3dd9aeb3a275,25,2024-05-04
d9202c77-fe33-46c3-abf3-c2cc8dfc10a3,21,2024-06-29
575009c2-76fb-4da3-bff1-4bccee1d846b,32,2024-08-13
092c27de-9a48-47c0-aa33-55ac4f312939,2,2024-07-08
a264fa1c-b4cf-4563-a685-379e8a746298,32,2024-09-29
818d8416-fe93-44db-ae15-c1e159bf70bd,42,2024-12-30
6bde6b28-5367-4561-8365-b38ddde35882,15,2024-10-08
95631722-b7b3-435b-8982-5519bcf3011c,2,2025-03-28
3de8aff5-61d5-4a4c-ba28-d27ce0ba5086,46,2024-09-06
4387849f-889d-4db3-bf13-1e123c20a4a3,28,2025-02-16
5faf4c36-1293-4e8d-b5dd-0c55e7bd0bcb,22,2024-11-24
dba51bb2-16ff-4a12-b318-9afb01ee846a,26,2025-01-06
ebe0a847-68a4-4ade-ab73-3567dae31115,49,2025-01-24
e6eb83ec-d0bf-45ea-8f07-36a4b56f7237,2,2024-08-29
0146813d-115d-48a7-a13d-d35f0d5f1a92,8,2024-06-07
8eed3fc9-4004-4f68-91d7-c46eb59ed91d,32,2025-01-08
cb1f8edc-8288-40b3-ad1a-9838fae62e4c,33,2024-12-09
bc2d65d9-1922-4d5e-8fbc-b2654fcc60e8,37,2024-08-01
2651774a-cfc3-41c5-8713-f55455f9df10,12,2024-04-21
b330b061-2fbd-43bd-b762-950c06456925,42,2024-12-23
cb2edb35-b1ad-4d87-9fc6-cfbcb2ee451e,44,2025-01-03
e5470da9-c8f6-442d-b1df-acb582c7b2c1,18,2025-01-30
40d205ab-3714-46e9-b1cc-4006211cb868,50,2024-09-17
c0ed9cc0-22d2-4c15-af49-1a6ded543025,26,2024-07-02
eac4b700-e44b-415d-8a30-69094c35d0f6,38,2025-03-19
5b8427ce-95d9-4e8b-bf29-2e6ac80e45d9,27,2024-12-17
c2519d27-81aa-40a2-9c22-01dc58f09ae5,31,2025-03-29
51c2ef31-7cce-4506-b363-5ea43d545242,18,2024-07-25
b3b2cd28-e09b-4234-bf3a-c33d68800e91,48,2024-05-16
cf47771d-ac92-479f-bea1-6ab3ee5ef761,10,2024-05-27
10b23957-fa54-47e7-a1f3-b6ff6292cf33,50,2024-09-29
56d0becf-c25a-4f8a-a45b-07483428a88f,25,2025-02-10
94d57614-b1c3-4043-aef5-71f9ec03b4ba,32,2025-04-03
5c94a22b-11b9-4d92-a178-74b1e8e5defa,38,2024-12-17
192c726d-7a14-4faa-828c-8bb2aa04b02f,30,2024-10-16
8e9bc634-f922-474a-8a36-22308e9a8d5f,44,2024-11-24
30c7d211-3ca2-4440-af12-bd05e2b3c845,11,2024-06-08
53e5e329-0e13-455c-8ea5-32221b4d1b2a,45,2024-06-11
37f5d89b-d705-477c-b430-bf417e9bc848,50,2024-08-23
75ec0edf-775c-4aca-a103-33b2d46e7b04,3,2024-05-07
ce6babb4-fdd8-43c1-a4ab-819e8f73685c,13,2024-10-05
c92ba36f-7129-48b1-bede-1150bdfa81df,15,2024-07-05
1ce80c22-081c-46d8-874b-09464e8f310b,49,2025-04-07
bf0c5865-1f99-41f0-9bd2-aa606d7c88dd,23,2024-07-07
e767f8a8-74b8-4f2e-91c7-5a57fa3aad3f,25,2024-06-14
d989c638-96b9-44a6-9911-7d74339c8ca4,34,2025-03-18
5596515d-ce62-42c2-b0fa-b02edefd31aa,47,2024-08-14
820f82e8-9bc9-4284-937a-f13737f4069f,12,2025-02-16
95e03bf2-28a7-4d21-92a1-cb49bc883e13,26,2024-08-12
ecf52f96-a582-4b04-9f1e-d3364da2b448,47,2025-01-06
ee2db1ef-d279-4999-a0e4-c8b2d91851b3,19,2024-07-23
cfb49bbb-1ee6-4c43-bbd9-f6e29a015cbc,46,2024-04-25
19ca2772-2395-492e-b14c-8a82dec5816f,12,2024-08-10
922b36ef-d13b-473a-b896-a1f6f3060a27,45,2024-07-13
f6e1f22b-2c18-410d-8542-3b1e4ba13235,13,2024-06-18
a883be0c-8ed1-4d75-a55c-2a015bb61c84,36,2024-08-22
2be93809-78e6-4af6-90b5-a5bce7a41f1a,37,2025-02-27
57bddd8e-5dd1-498f-8edb-16cbe56886d4,34,2024-12-26
73551779-4191-4939-b4b9-b363c6389100,40,2024-06-02
e247d28d-1f77-490f-98b8-57ae655635aa,26,2024-09-15
15b53939-ba37-40bd-9ed5-3e7fae094fc6,30,2024-09-08
13aa7bc9-1cdd-4cd6-8959-e2bd19c27b72,21,2024-08-03
fb8ffc42-3353-4fe0-9b64-4faf5ae805b0,1,2025-03-06
34775964-7323-4907-a41e-74e3583e89c9,42,2025-02-06
3f6cf680-49d3-4918-94d5-4a11497330ba,34,2024-08-14
27c01006-1fd9-4c73-8220-86bf891ceae9,24,2024-11-18
f091e219-5ec8-4316-bb20-79d25582c940,42,2024-09-18
70b0b370-4925-42a8-9cbc-8fe081e9ba6b,42,2024-12-14
e5116f3e-495b-4a04-919b-9e9677822d1b,46,2024-07-03
210d5427-69ca-4f37-b423-268853447e99,50,2025-04-10
7aebda08-bda8-42c2-94da-355120dc86f4,43,2025-03-05
4b30c866-b0a2-4784-8008-c744dee7219b,49,2024-07-11
cb49c159-5281-4604-8d80-63bf70379bb0,3,2025-01-20
055e2cef-6fa7-4ef9-8721-5bb44ed70b56,30,2024-12-30
19634acd-2c11-4c8f-8582-5182b3f963b9,49,2024-08-24
956873bc-e64e-40b7-8366-7c80ae3105c2,36,2024-04-17
9180f8fe-7625-45b7-beb1-90600eaa8492,39,2024-08-08
6720c896-f8c8-4643-a3a3-a132a4ab8725,14,2025-02-25
1274d2b3-c80d-4c5a-8fcb-3c182d295757,50,2025-03-18
649692fd-405f-44a4-9601-72978c809d0a,45,2024-06-01
9db040db-1417-4215-83ef-d87729ecba89,5,2025-01-24
6b1a2c88-e59a-4357-97d4-32f3e2baa9c3,29,2024-08-25
a72a08a8-b614-47d4-8dd6-822b08bd44ff,48,2024-09-20
698018db-9f5a-4bec-9d78-c057d6d15231,27,2024-08-01
c7709ee1-bcde-4026-a0fa-577f75c97cfa,6,2024-09-08
a7505df4-a9f7-4cfd-8adf-b8172567b182,43,2024-11-11
186d0dfa-e38e-40f3-8ab7-c351d8059b26,50,2025-03-04
7e08af6c-f740-4b8e-ae55-df60ca427e22,5,2024-12-17
ccf19b92-e50f-4368-b90a-bbf1564ecccc,21,2025-01-25
fd6166a1-fc61-433a-9800-89dfc61dd08d,12,2024-08-01
18fb799d-60b3-42e6-8355-6dce5b65f60c,6,2024-10-18
5b8d5128-917c-4208-a94a-ef13b9c66f36,26,2025-04-12
e91d5e37-a9bd-4de6-8bfa-a0f298567475,26,2024-11-21
2637ca62-7bda-4992-b2c6-1306562417fb,10,2024-11-17
213d877b-2e56-4332-83db-e34fb02c9846,33,2024-05-01
8b146965-5711-4e0f-ab8f-aaca94642d50,30,2025-02-24
aeece35b-bfe7-4ba2-b756-eb02f22a4287,30,2025-03-11
3f0dbdad-747b-4331-ac2d-cd03f2f47926,10,2024-04-23
3d1f5b9c-d3e0-4b39-ad55-dae188ac3998,48,2024-08-07
c409a8c2-11fc-4e2a-bef1-375c9c7d4eab,28,2024-12-22
a57912f8-93c5-46f6-bc25-2ab5caa65831,33,2025-02-26
9c8c04cd-58f3-40d6-9f3d-3f4a012e73a3,19,2025-03-09
7915c17e-92e1-448c-aa29-27aee12405b5,12,2024-11-20
e2bfae2b-c94e-4b2f-9ef2-0ae687203caf,44,2025-03-11
56526656-3ab8-45e4-af9b-41f3fd17df24,6,2025-01-26
f429b8ca-8c28-4ff1-9d71-8a1c5136f82d,28,2025-03-09
12d83d15-a35a-4051-98fa-5b63916505cc,22,2024-05-09
3b49e6ad-96a8-4366-97ae-9e20830e4ad6,13,2024-11-08
c21af9c7-60fe-491c-afd8-fd988315971d,38,2025-03-17
772e18c7-8205-4749-a82b-5f7861f64054,8,2024-07-08
2a5d7463-0bc4-46ba-93af-91c5dc1f32cb,38,2024-06-22
1f96f1b9-db3a-448f-92be-1d0729f8b2f6,32,2024-10-10
4cd0ac51-db45-4bc3-99e4-ed9edd48ad03,47,2025-03-17
57226aeb-05fc-4bff-ab4d-ab997222cbdd,9,2024-06-23
530df926-f00d-4ffd-b652-f698f1146135,2,2024-11-24
be0fd5f4-a944-4752-9856-791165646682,1,2024-06-04
a61c94b6-b5d9-4cd1-9d72-7b18cf2a430b,20,2024-08-01
d1bc9eea-eef5-4559-bb04-56c85f091cb7,17,2025-01-10
0085abd8-6643-4a3a-8674-74ab6e78bd4f,44,2024-11-30
e0c8e351-90bc-4739-a65b-7779cf48c12d,45,2025-02-15
e97a684e-ae3d-4c38-9b87-3943b8a232bf,14,2024-09-30
ba26a155-77d0-40e3-9f2f-ec5420b053c0,18,2024-07-29
25cc8a60-7864-468a-8ec4-9ba772882ca4,29,2024-11-27
c13ca384-52de-401c-9368-ae5062fa7bfe,13,2024-08-24
845dc621-c11b-42a3-907d-624b9ddaae74,13,2024-10-07
5da5d628-37ed-41ac-a928-d219a2161d10,8,2024-07-06
a1324b71-5ad7-4c96-a933-06c1506a5039,36,2024-09-12
e71919e6-c8cf-471f-b465-cbcd5d5ae8e6,23,2025-01-26
fa246e92-5a87-4c55-a1cc-52310028d7a7,40,2025-03-04
23f8b9f7-72de-4bac-9d9e-5215aa57a362,37,2024-11-08
e6a3d298-9c7e-4aaf-b35a-0e107e582391,5,2024-07-07
5f79939a-ddb9-4a24-bfe7-c22a6d2854d2,13,2025-01-03
2d857563-6b0f-470d-a560-f124eac988e6,1,2024-05-05
9dd01d4d-f94d-4238-b968-00ba8941fcd3,6,2024-05-16
ed22a122-2cac-48d1-bcea-e3d7b2f07f67,11,2024-12-05
9cfc922a-71c1-431c-91e1-06c072e803a7,20,2024-11-08
6458b9f7-8d4e-4b5d-b1ec-dcea808903ac,20,2025-02-15
a5f666d3-2bd4-41a7-8bd8-b9cfe4967af3,49,2024-05-13
3cf56637-37a7-4a61-9577-a469870a0283,42,2025-03-01
cf9a202c-0b32-4186-9008-cfdae907c65a,20,2024-08-15
622dc5ef-a4aa-4572-a11a-210442ca1e87,31,2024-05-29
11d92e16-a965-463f-82ee-b5b740edb6d9,36,2024-12-13
49bfb874-50cb-4d25-a3ab-b21e5d9873dc,23,2024-05-27
48999e00-f973-40e0-b146-224f481acd88,48,2025-03-30
daa90e3b-ff67-4034-8e29-cb34274f31b7,14,2025-02-03
dc459633-59bf-4efb-96a9-2bae094909d3,38,2024-10-18
95917459-3abe-4f77-aaf6-36837b778ca4,40,2025-01-16
e46f9902-dadc-4b5c-ba5b-f7ddafcaef45,25,2024-09-28
a68ebedd-7a0c-46fa-84f0-036cb344e344,30,2024-11-19
0ded2b42-7102-460d-a1c7-5062007c4625,11,2024-10-10
d9033502-7812-44fd-b500-484c7180c28f,4,2024-12-13
fe9664e0-7b10-48d4-ad3e-98d57a565646,4,2025-02-01
40d1354d-5f8f-4015-9779-bf454bfc179c,6,2024-07-20
7a4cd6f6-6d18-40ad-b26c-7676c751467f,26,2024-10-06
cc3e45ff-de8b-41a7-b041-c42d1146fd29,32,2024-06-05
15703b2f-2713-41d7-9d28-fae032bc2b2d,39,2024-08-29
8d0b3d02-5999-4e79-86cd-3252c7cd4897,19,2025-01-23
183512d7-1dbd-485f-ad95-6a6332aab005,33,2025-04-05
2aa8de5f-ae89-47d3-96dc-641589ef3108,20,2024-11-04
c4ccb2f9-f491-4b62-a002-36701564fdc3,11,2025-01-12
f8aa4786-70cd-40dc-bdbd-97a48988d9f5,44,2024-12-04
cfbb3414-458c-42cf-a728-632efa859baf,44,2024-08-07
aae8b039-b318-42b5-a28e-d7c8238a8520,9,2024-11-01
31834cda-dbb3-4308-afcb-f3ed59b7a478,11,2024-11-12
7c101466-5385-4f99-a8d3-fb509e622b0d,43,2025-02-28
681a240b-0383-422c-a33c-63f6557acf74,49,2024-07-03
adc88def-9689-4152-a15d-b24420eb3479,28,2025-01-22
285d8c9c-70f9-452a-80bc-0f23f301924d,32,2024-07-08
ed150d26-e04e-469b-8977-342f08960865,5,2024-11-27
7a365ff1-00e7-46fd-abcd-900a77a61c6f,21,2024-10-06
bc15b375-9234-49c8-9777-f3920e74af6c,7,2024-08-27
25f5dbd1-a273-4b4e-925b-14a7337c5a0e,16,2025-01-10
eb68016a-83cf-4261-8270-3cc479b9425a,48,2024-10-12
f0950284-d619-4058-a949-17cc5c48988d,39,2024-06-18
8e70f7c2-f2ee-4eb9-9c34-6b0482af8b56,33,2025-03-07
4d9416ba-8a88-4576-ac70-ad38b25a9ca5,45,2024-10-10
cd94409b-7069-4d8b-b71d-55ddd0bacb93,17,2024-07-11
5f70ecf0-a595-482e-987b-9b59bec1695e,28,2024-08-27
